Url,Product_name,Grammage_quantity,Grammage_unit,Product_decsription,Currency,Regular_price,Image_url
https://www.almayaonline.com/al-rawabi-nas-mango-juice-15ltr,"Al Rawabi NAS Mango Juice, 1.5ltr",1,,,AED,14.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0016742_al-rawabi-nas-mango-juice-15ltr_550.jpeg
https://www.almayaonline.com/al-rawabi-nas-orange-juice-200ml,Al Rawabi NAS Orange Juice 200ml,200,ml,"Enjoy the classic, natural goodness of oranges with Al Rawabi's 200ml NAS Orange Juice. Made from 100% pure orange juice with no added sugars or preservatives, this bottle delivers the zesty and refreshing taste of freshly squeezed oranges. It's the perfect size for a quick and revitalizing burst of citrus flavor.",AED,2.40,https://almayaproduction.s3-eu-north-1.amazonaws.com/0014364_6291030100066_550.jpeg
https://www.almayaonline.com/al-rawabi-orange-juice-350ml,"Al Rawabi Orange Juice, 350ml",350,ml,"Transport your taste buds to the heart of the orchard with Al Rawabi's Orange Juice. This 350ml bottle is a symphony of bright, citrusy flavor, made from the juiciest, ripest oranges. Each sip is a burst of pure orange goodness, making it the perfect companion for a refreshing moment of relaxation.",AED,3.15,https://almayaproduction.s3-eu-north-1.amazonaws.com/0015120_6291030002124_550.jpeg
https://www.almayaonline.com/al-rawabi-orange-juice-nas-15ltr,"Al Rawabi Orange Juice NAS, 1.5ltr",1,,"Immerse yourself in the luscious flavor of Al Rawabi's NAS (No Added Sugar) Orange Juice. This generous 1.5-liter bottle is packed with the natural sweetness of sun-ripened oranges, with no extra sugars or preservatives. It's a guilt-free indulgence that brings the taste of ripe oranges straight to your glass, offering a vibrant and invigorating experience with every sip.",AED,12.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0009703_6291030004401_550.jpeg
https://www.almayaonline.com/al-rawabi-red-grape-juice-350ml,Al Rawabi Red Grape Juice 350ml,350,ml,"Dive into the rich, velvety flavors of Al Rawabi's Red Grape Juice. This 350ml bottle is a burst of fruity goodness, capturing the essence of succulent red grapes for a satisfying and flavorful experience. With its natural sweetness and vibrant taste, it's a delightful choice for a revitalizing beverage that indulges your taste buds.",AED,3.15,https://almayaproduction.s3-eu-north-1.amazonaws.com/0009692_6291030004548_550.jpeg
https://www.almayaonline.com/al-rawabi-samba-mango-juice-200ml,Al Rawabi Samba Mango Juice 200ml,200,ml,"Discover the irresistible taste of mango in Al Rawabi's 200ml Samba Mango Juice. Made from the finest ripe mangoes, this juice embodies the tropical sweetness of the fruit. It's a small bottle packed with big flavor, making it a perfect on-the-go beverage to satisfy your mango cravings anytime, anywhere. Enjoy the pure taste of mango in every sip.",AED,2.45,https://almayaproduction.s3-eu-north-1.amazonaws.com/0013734_6291030101070_550.jpeg
https://www.almayaonline.com/aqua-coco-natural-coconut-water-healthy-hydration-1ltr,Aqua Coco Natural Coconut Water Healthy Hydration 1ltr,1,,"The first coconut water specially designed for the active consumer, Aqua Coco Active is a deliciously healthy way to stay hydrated and revitalised. It's a fantastic source of naturally occurring potassium, with over 40% of your daily needs in just one bottle - perfect for helping muscle recovery! Unlike other bulky, cumbersome coconut waters, Aqua Coco Active's sleek, easy-grip bottle makes it ideal on the go and perfect for running and sports bottle holders.Made from young green coconuts, Aqua Coco Active is 100% pure and natural, with no added sugar or additives.",AED,14.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0006482_0748485150048_550.jpeg
https://www.almayaonline.com/arizona-iced-tea-lemon-drink-230oz,Arizona Iced Tea Lemon Drink 230oz,230,,"Arizona Iced Tea Lemon Drink 680ml is a refreshing beverage produced by Arizona Beverages. It features a blend of premium brewed black tea and natural lemon flavorings, providing a cool, citrusy taste. The 680ml bottle size makes it suitable for quenching your thirst on-the-go.",AED,14.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0007635_0613008735159_550.jpeg
https://www.almayaonline.com/barbican-malt-beverage-apple-bottle-330ml,Barbican Malt Beverage Apple Bottle 330ML,330,,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,28.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0010105_6281034067175_550.jpeg
https://www.almayaonline.com/barbican-malt-beverage-lemon-flavour-6x330ml,Barbican Malt Beverage Lemon Flavour 6x330ml,6x330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,26.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0016130_6281034067144_550.jpeg
https://www.almayaonline.com/barbican-malt-beverage-peach-flavour-6x330ml,Barbican Malt Beverage Peach Flavour 6x330ml,6x330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,28.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019670_6281034900618_550.jpeg
https://www.almayaonline.com/barbican-malt-beverage-raspberry-330ml,Barbican Malt Beverage Raspberry 330ML,330,,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,28.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0016276_6281034067168_550.jpeg
https://www.almayaonline.com/barbican-non-alcohol-beer-malt-special-325ml,Barbican Non-Alcohol Beer Malt Special 325ml,325,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,3.25,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019689_6281034909888_550.jpeg
https://www.almayaonline.com/barbican-non-alcohol-beer-pomegranate-flavor-32ml,Barbican Non-Alcohol Beer Pomegranate flavor 32ml,32,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,3.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019690_6281034909918_550.jpeg
https://www.almayaonline.com/barbican-non-alcohol-beer-strawberry-25ml,Barbican Non-Alcohol Beer Strawberry 25ml,25,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,3.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019692_6281034909932_550.jpeg
https://www.almayaonline.com/barbican-non-alcohol-beer-strawberry-32ml,Barbican Non-Alcohol Beer Strawberry 32ml,32,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,3.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019691_6281034909925_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-beer-apple-325ml,Barbican Non Alcoholic Beer Apple 325ml,325,ml,"Barbican Non-Alcoholic Beer Apple 325 ML is a refreshing and non-alcoholic beverage that features the crisp and sweet taste of apple. It comes in a convenient 325-milliliter bottle, offering a delightful alternative for those seeking a fruity and alcohol-free drink.",AED,3.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019688_6281034909864_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-beer-apple-6x325ml,Barbican Non Alcoholic Beer Apple 6x325ml,6x325,ml,"Barbican Non-Alcoholic Beer Apple 325 ML is a refreshing and non-alcoholic beverage that features the crisp and sweet taste of apple. It comes in a convenient 325-milliliter bottle, offering a delightful alternative for those seeking a fruity and alcohol-free drink.",AED,19.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019693_6281034910020_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-beer-malt-flavor-6x325ml,Barbican Non Alcoholic Beer Malt Flavor 6x325ml,6x325,ml,Barbican is made with the finest ingredients for a delicious taste. It's aromatic and the sparkling clean Regular taste is perfect to refresh yourself in style.,AED,19.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019694_6281034910044_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-beer-peach-flavour-330ml,Barbican Non Alcoholic Beer Peach Flavour 330ml,330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,5.00,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019669_6281034900601_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-beer-raspberry-6x325ml,Barbican Non Alcoholic Beer Raspberry 6x325ml,6x325,ml,"Barbican Non-Alcoholic Beer Raspberry 6X325 ML is a refreshing and fruity beverage that offers the taste of raspberry in a non-alcoholic beer format. This pack contains six 325-milliliter bottles, providing a delightful alternative for those looking for a fruity and non-alcoholic drink.",AED,19.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019695_6281034910082_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-beer-raspberry-flavour-330ml,Barbican Non Alcoholic Beer Raspberry Flavour 330ml,330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,5.00,https://almayaproduction.s3-eu-north-1.amazonaws.com/0014873_6281034007164_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-beverage-apple-flavour-330ml,Barbican Non-Alcoholic Malt Beverage Apple Flavour 330ml,330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,5.00,https://almayaproduction.s3-eu-north-1.amazonaws.com/0015117_6281034007171_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-beverage-flavour-330ml,Barbican Non-Alcoholic Malt Beverage Flavour 330ml,330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,5.00,https://almayaproduction.s3-eu-north-1.amazonaws.com/0010109_6281034007041_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-beverage-lemon-flavour-330ml,Barbican Non-Alcoholic Malt Beverage Lemon Flavour 330ml,330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,5.00,https://almayaproduction.s3-eu-north-1.amazonaws.com/0014083_6281034007140_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-pineapple-330ml,Barbican Non Alcoholic Malt Pineapple 330ml,330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,5.00,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019676_6281034902650_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-pineapple-6x330ml,Barbican Non Alcoholic Malt Pineapple 6x330ml,6x330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,28.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019677_6281034902667_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-pomegranate-330ml,Barbican Non-Alcoholic Malt Pomegranate 330ML,330,,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,5.00,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019681_6281034904456_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-pomegranate-6x330ml,Barbican Non-Alcoholic Malt Pomegranate 6x330ML,6x330,,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,28.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019682_6281034904470_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-strawberry-330ml,Barbican Non Alcoholic Malt Strawberry 330ml,330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,5.00,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019674_6281034902629_550.jpeg
https://www.almayaonline.com/barbican-non-alcoholic-malt-strawberry-6x330ml,Barbican Non Alcoholic Malt Strawberry 6x330ml,6x330,ml,"Barbican is a brand of non-alcoholic malt drinks distributed by the Aujan Coca-Cola Beverages Company. The drink is primarily sold in the Middle East and North Africa. Due to the popularity of Barbican in the ""Gulf countries"" of the GCC, it has become a genericized trademark for non-alcoholic malt drinks.",AED,28.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019675_6281034902636_550.jpeg
https://www.almayaonline.com/barbican-strawberry-non-alcohol-malt-drink-6x325ml,Barbican Strawberry Non Alcohol Malt Drink 6x325ml,6x325,ml,Barbican is made with the finest ingredients for a delicious taste. It's aromatic and the sparkling clean Strawberry taste is perfect to refresh yourself in style.,AED,19.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0019696_6281034910099_550.jpeg
https://www.almayaonline.com/barbican-turbo-berry-burst-can-250ml,Barbican Turbo Berry Burst Can 250ml,250,ml,"Experience a refreshing burst of berry flavor with Barbican Turbo Berry Burst. This non-alcoholic, carbonated malt beverage combines the sweetness of mixed berries with a crisp malt base, delivering a unique and invigorating taste.",AED,1.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021333_6281034913762_550.jpeg
https://www.almayaonline.com/barbican-turbo-classic-can-250ml,Barbican Turbo Classic Can 250ml,250,ml,"Experience a revitalizing boost with Barbican Turbo Classic, a non-alcoholic malt beverage infused with natural caffeine. Crafted from the finest barley, this carbonated drink offers a crisp and clean flavor, making it the perfect companion for any occasion.",AED,1.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021331_6281034913670_550.jpeg
https://www.almayaonline.com/barbican-turbo-kiwi-lime-can-250ml,Barbican Turbo Kiwi Lime Can 250ml,250,ml,"Experience a refreshing burst of flavor with Barbican Turbo Kiwi Lime. This non-alcoholic, carbonated malt beverage combines the tropical sweetness of kiwi with the tangy zest of lime, delivering a unique and invigorating taste. Infused with natural caffeine, it's the perfect pick-me-up for any time of day.",AED,2.25,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021332_6281034913731_550.jpeg
https://www.almayaonline.com/bavaria-flavoured-malt-drink-apple-330ml,Bavaria Flavoured Malt Drink Apple 330ml,330,ml,"Bavaria 0.0% Original Is A Non-Alcoholic Malt Drink With Clear Hints Of Hop, Giving It The Unmistakable Bavarian Flavour. Brewed With The Best Natural Ingredients And Natural Mineral Water From Bavaria'S Own Spring. With A Pleasant Aftertaste With A Grain-Like Sweetness And Refreshing Bite.",AED,6.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0010145_8714800017473_550.jpeg
https://www.almayaonline.com/bavaria-non-alcohol-beer-pomegranate-330ml,Bavaria Non -Alcohol Beer Pomegranate 330ml,330,ml,"Bavaria 0.0% Original Is A Non-Alcoholic Malt Drink With Clear Hints Of Hop, Giving It The Unmistakable Bavarian Flavour. Brewed With The Best Natural Ingredients And Natural Mineral Water From Bavaria'S Own Spring. With A Pleasant Aftertaste With A Grain-Like Sweetness And Refreshing Bite.",AED,6.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0010143_8714800025706_550.jpeg
https://www.almayaonline.com/bavaria-non-alcoholic-apple-beer-can-330ml,Bavaria Non Alcoholic Apple Beer Can 330ml,330,ml,"Bavaria non-alcoholic beer is successfully made by the Bavaria Brewery. This malt beverage's outstanding taste and flavor has become a craze among millennials, cultivating a devoted consumer base for the Bavaria brand.",AED,5.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0015353_8714800014434_550.jpeg
https://www.almayaonline.com/bavaria-non-alcoholic-malt-drink-apple-500ml,Bavaria Non-Alcoholic Malt Drink Apple 500ml,500,ml,"Bavaria 0.0% Original Is A Non-Alcoholic Malt Drink With Clear Hints Of Hop, Giving It The Unmistakable Bavarian Flavour. Brewed With The Best Natural Ingredients And Natural Mineral Water From Bavaria'S Own Spring. With A Pleasant Aftertaste With A Grain-Like Sweetness And Refreshing Bite.",AED,6.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0010147_8714800017602_550.jpeg
https://www.almayaonline.com/bavaria-non-alcoholic-peach-malt-drink-330ml,Bavaria Non-Alcoholic Peach Malt Drink 330ml,330,ml,"Bavaria 0.0% Original Is A Non-Alcoholic Malt Drink With Clear Hints Of Hop, Giving It The Unmistakable Bavarian Flavour. Brewed With The Best Natural Ingredients And Natural Mineral Water From Bavaria'S Own Spring. With A Pleasant Aftertaste With A Grain-Like Sweetness And Refreshing Bite.",AED,5.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0010801_8714800018289_550.jpeg
https://www.almayaonline.com/bavaria-non-alcoholic-premium-original-malt-drink-500ml,Bavaria Non-Alcoholic Premium Original Malt Drink 500ml,500,ml,"Bavaria 0.0% Original Is A Non-Alcoholic Malt Drink With Clear Hints Of Hop, Giving It The Unmistakable Bavarian Flavour. Brewed With The Best Natural Ingredients And Natural Mineral Water From Bavaria'S Own Spring. With A Pleasant Aftertaste With A Grain-Like Sweetness And Refreshing Bite.",AED,6.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0010148_8714800011426_550.jpeg
https://www.almayaonline.com/bavaria-premium-original-non-alcoholic-drink-330ml,Bavaria Premium Original Non Alcoholic Drink 330ml,330,ml,"Bavaria non-alcoholic beer is successfully made by the Bavaria Brewery. This malt beverage's outstanding taste and flavor has become a craze among millennials, cultivating a devoted consumer base for the Bavaria brand.",AED,5.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0009515_8714800003384_550.jpeg
https://www.almayaonline.com/boncafe-icafe-caffe-latte-low-fat-premium-roast-240ml,Boncafe Icafe Caffe Latte Low Fat Premium Roast 240ml,240,ml,"Boncafé (Hong Kong) Limited is part of Massimo Zanetti Beverage Group (MZBG), which is a leading Italian beverage brand with a worldwide presence. Boncafé (Hong Kong) Limited imports and distributes high-quality coffee and tea, chocolate, coffee machines and other beverage equipment to both food service and retail markets. The major brands distributed in Hong Kong include Boncafé and Segafredo Zanetti roasted coffee, and La San Marco semi-automatic professional coffee machines. We offer our clients professional coffee solutions, training and, what is extremely significant, access to technical support.",AED,4.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0018183_8888089402449_550.jpeg
https://www.almayaonline.com/boncafe-icafe-french-vanilla-240ml-2,Boncafe Icafe French Vanilla 240ml,240,ml,"Boncafe Icafe French Vanilla Premium Roast is your answer to a rich and creamy coffee experience with a twist of French vanilla. This 240ml low-fat coffee blend combines the boldness of premium roast coffee beans with the smooth, sweet notes of French vanilla. It's a delightful indulgence that can be enjoyed hot or cold. Plus, its low-fat content ensures you can savor the flavor without the guilt. Ideal for coffee enthusiasts looking for a unique and satisfying coffee experience.",AED,4.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0018185_8888089402463_550.jpeg
https://www.almayaonline.com/boncafe-icafe-low-fat-caffe-mocha-premium-roast-240ml,Boncafe Icafe Low Fat Caffe Mocha Premium Roast 240ml,240,ml,"Boncafé (Hong Kong) Limited is part of Massimo Zanetti Beverage Group (MZBG), which is a leading Italian beverage brand with a worldwide presence. Boncafé (Hong Kong) Limited imports and distributes high-quality coffee and tea, chocolate, coffee machines and other beverage equipment to both food service and retail markets. The major brands distributed in Hong Kong include Boncafé and Segafredo Zanetti roasted coffee, and La San Marco semi-automatic professional coffee machines. We offer our clients professional coffee solutions, training and, what is extremely significant, access to technical support.",AED,4.99,https://almayaproduction.s3-eu-north-1.amazonaws.com/0018184_8888089402456_550.jpeg
https://www.almayaonline.com/c4-energy-drink-frozen-bombsicle-473ml,C4 Energy Drink Frozen Bombsicle 473ml,4,ml,"C4 Energy Drink Frozen Bombsicle offers a refreshing burst of energy in a 473ml can. With its icy and invigorating flavor, it's the perfect companion for those active moments. Packed with the energy-enhancing benefits of C4, this drink will keep you energized and alert during workouts or whenever you need a boost.",AED,15.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0007218_0842595106596_550.png
https://www.almayaonline.com/c4-energy-drink-midnight-cherry-473ml,C4 Energy Drink Midnight Cherry 473ml,4,ml,"C4 Energy Drink Midnight Cherry is a 473ml can of pure energy with a delightful cherry twist. Whether you're heading to the gym, tackling a long day at work, or need a pick-me-up, this drink provides the energy and focus to keep you going. Enjoy the bold taste of midnight cherry and power through your day.",AED,15.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0008876_0842595111095_550.jpeg
https://www.almayaonline.com/c4-energy-drink-strawberry-watermelon-473ml,C4 Energy Drink Strawberry Watermelon 473ml,4,ml,"For a refreshingly sweet and invigorating experience, C4 Energy Drink Strawberry Watermelon is the ideal choice. In a 473ml can, this drink combines the flavors of ripe strawberries and juicy watermelons with the energizing benefits of C4. Whether you're working out or simply need a tasty energy boost, this drink has you covered.",AED,15.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0009229_0842595106572_550.png
https://www.almayaonline.com/campa-cola-pet-bottle-6x200ml,Campa Cola Pet Bottle 6x200ml,6x200,ml,"Rediscover the iconic taste of Campa Cola with this convenient 6-pack of 200ml PET bottles. Perfectly sized for on-the-go enjoyment, each bottle delivers the bold, fizzy flavor that has been a favorite for generations.",AED,8.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021448_8904132917354_550.jpeg
https://www.almayaonline.com/campa-lemon-pet-bottle-6x200ml,Campa Lemon Pet Bottle 6x200ml,6x200,ml,"Experience the invigorating taste of Campa Lemon, a sparkling beverage that combines the tangy zest of lemon with the effervescence of carbonation. Packaged in convenient 200ml PET bottles, this 6-pack is perfect for on-the-go refreshment, whether you're at the office, gym, or enjoying a sunny day outdoors.",AED,8.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021449_8904132917361_550.jpeg
https://www.almayaonline.com/campbells-tomato-juice-55oz,Campbell'S Tomato Juice 5.5oz,5,,"Campbell's Tomato Juice 5.5 OZ is a classic and flavorful tomato juice, conveniently packaged in a 5.5-ounce can. It offers a delicious and nutritious option for enjoying the rich taste of tomatoes.",AED,6.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0007358_0051000000071_550.jpeg
https://www.almayaonline.com/canada-dry-soda-club-bottle-330ml,Canada Dry Soda Club Bottle 330ml,330,ml,Canada Dry Soda Club Bottles Is A bottle of club soda that is made in Canada.,AED,2.75,https://almayaproduction.s3-eu-north-1.amazonaws.com/0008666_0000090399596_550.jpeg
https://www.almayaonline.com/cantabile-apple-ade-230ml,"Cantabile Apple Ade, 230ml",230,ml,Crisp and refreshing apple-flavored beverage. 230ml bottle.,AED,5.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021005_8809253649293_550.jpeg
https://www.almayaonline.com/cantabile-double-mango-flavored-ade-230ml,"Cantabile Double Mango Flavored Ade, 230ml",230,ml,"Sweet and tropical double mango-flavored beverage, ideal for a refreshing drink. 230ml bottle.",AED,4.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021003_8809253648784_550.jpeg
https://www.almayaonline.com/cantabile-hazelnut-flavor-230ml,"Cantabile Hazelnut Flavor, 230ml",230,ml,"Hazelnut-flavored beverage, ideal for adding to coffee or milk. 230ml bottle.",AED,5.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021001_8809253648722_550.jpeg
https://www.almayaonline.com/cantabile-peach-flavored-iced-tea-230ml,"Cantabile Peach Flavored Iced Tea, 230ml",230,ml,"Refreshing peach-flavored iced tea, perfect for cooling off. 230ml bottle.",AED,5.95,https://almayaproduction.s3-eu-north-1.amazonaws.com/0021002_8809253648746_550.jpeg
https://www.almayaonline.com/capri-sun-fruit-crush-mango-juice-10x200ml,Capri Sun Fruit Crush Mango Juice (10x200ml),10x200,ml,"A tropical treat with no added sugar, this refreshing mango juice is perfect for your little one's lunchbox. Formerly known as Capri-Sonne, Capri-Sun was the first beverage to be sold in a pouch in Germany. In 2004, the company broke its own record with five billion drink pouches sold worldwide.",AED,2.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0011487_6298044096330_550.jpeg
https://www.almayaonline.com/capri-sun-fruit-crush-orange-juice-10x200ml,Capri Sun Fruit Crush Orange Juice (10x200ml),10x200,ml,"Get one of your five a day with this delicious orange juice that has no added sugar. Formerly known as Capri-Sonne, Capri-Sun was the first beverage to be sold in a pouch in Germany. In 2004, the company broke its own record with five billion drink pouches sold worldwide.",AED,2.50,https://almayaproduction.s3-eu-north-1.amazonaws.com/0013533_6298044096347_550.jpeg
https://www.almayaonline.com/capri-sun-no-added-sugar-fruit-mix-juice-10x200ml,Capri Sun No Added Sugar Fruit Mix Juice (10x200ml),10x200,ml,"From a lunchbox surprise to a refreshing snack by the pool, this mixed fruit drink is full of tropical flavour and free from artificial flavours and zero added sugar. The iconic Capri Sun brand is loved by the young and the young at heart in over 110 countries and is the #1 kids beverage brand in the world and the fourth largest juice brand globally.",AED,2.75,https://almayaproduction.s3-eu-north-1.amazonaws.com/0010388_6297001059050_550.jpeg
https://www.almayaonline.com/capri-sun-no-added-sugar-mango-juice-drink-10x200ml,Capri Sun No Added Sugar Mango Juice Drink (10x200ml),10x200,ml,"A refreshing mango flavoured juice drink made from 100% natural ingredients. Great for kids in single serving pouches, perfect for school, trips to the park or with breakfast. Capri Sun has served more than a billion pouches of delicious nutritional juice to people worldwide. Free from colours and preservatives Capri Sun delivers delicious easy to drink juices for the whole family.",AED,2.75,https://almayaproduction.s3-eu-north-1.amazonaws.com/0013869_6297001059036_550.jpeg
