Unique_id,Competitor_name,Product_name,Brand,Selling_price,Regular_price,Percentage_discount,Pdp_url,Features,Color,Product_description,Availability,Image
31166,lego,Beautiful Horse,lego,,44.99,,https://www.lego.com/en-gb/product/beautiful-horse-31166,"{'age': '9+', 'pieces': 685, 'points': 360, 'items': '31166'}",,"Animal-loving girls and boys aged 9 and up can enjoy fun stories with this Beautiful Horse (31166) toy animal building set. The highly posable horse toy can move its head, neck, hips, ankles, tail and one of its knees, and it comes with a grass-effect base where kids can display it in 3 different stances: standing on 3 or 4 legs or rearing up on its 2 hind legs. Kids have 3 different building options with the same set of bricks: a posable LEGO® horse toy; a posable bear toy with a small waterfall build; or a posable elegant deer toy. All 3 animal figures in this transforming toy set make creative and fun gifts for kids. LEGO Creator 3in1 sets inspire kids’ imaginations with 3 different models to assemble in every box. They will be excited to build, rebuild and build again. 3in1 sets offer a range of models that appeal to kids’ biggest passions, including superfast vehicles, amazing animals and detailed houses. Models cannot be built simultaneously. Set contains 685 pieces. 3 stunning toy animal building options in 1 box – The LEGO® Creator Beautiful Horse toy building set lets kids aged 9 and up create 3 different animal figures with the same bricks Endless play options – Kids can role-play stories with 3 different animal models (models cannot be built simultaneously): a horse toy, a bear toy or a deer toy Highly posable animal figures – All 3 animal models have posable features, including legs and heads, so kids can enjoy countless hours of imaginative play Aesthetic room decor – Animal figures can be displayed in a kid’s room, and the horse toy can be put into 3 different stances: standing on 3 or 4 legs or rearing up on its 2 hind legs Horse gift for girls and boys – 3in1 LEGO® set provides a fun build-and-play experience for kids or adult model collectors and can be given as a birthday gift A fun way to build – The LEGO® Builder app guides kids on an intuitive creative adventure as they save sets, track progress and zoom in and rotate models in 3D while they build LEGO® Creator toys – Every 3in1 set (sold separately) lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and houses Measurements – This 685-piece LEGO® rebuildable toy set features a horse toy on a stand that measures over 9 in. (23 cm) high, 9.5 in. (24 cm) long and 3 in. (8 cm) wide","Pre-order this item today, it will ship from 1 August 2025",https://www.lego.com/cdn/cs/set/assets/blt4110ba43129b9c05/31166_Prod.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31161,lego,Medieval Dragon,lego,,54.99,,https://www.lego.com/en-gb/product/medieval-dragon-31161,"{'age': '9+', 'pieces': 715, 'points': 440, 'items': '31161'}",,"Delight your little time traveler with this LEGO® Creator Medieval Dragon (31161) creature toy playset. Featuring a dragon figure that lets boys and girls aged 9 and up role-play thrilling medieval action, it has a pair of large posable wings that move up and down and fold in and out, as well as posable ankles, toes, neck, jaw, hips and shoulders. It also comes with a treasure chest for added play value. Fans of mythical animals can build 3 different playsets with the same set of bricks: a posable dragon figure, a posable sea serpent toy or a posable phoenix toy. All 3 mythical toys in this transforming toy set make great birthday toys for kids. LEGO Creator 3in1 sets inspire kids’ imaginations with 3 different building options in every box, so they can build, rebuild and build again. 3in1 sets offer a range of models that appeals to kids’ biggest passions, including superfast vehicles, amazing animals and detailed houses. Please note that models cannot be built simultaneously. 3 medieval creature toys in 1 box – The LEGO® Creator 3in1 Medieval Dragon toy lets boys and girls aged 9 and up build and rebuild 3 different fantasy animal toys using the same bricks Endless play options – Kids can role-play medieval stories with 3 different mythical creature toys (models cannot be built simultaneously): a dragon figure, a sea serpent toy or a phoenix toy Posable mythical creature toys – All 3 highly detailed medieval toys have posable body parts so kids can enjoy imaginative play as they place them into different positions Medieval animals for play and display – Creature toys can be displayed on a shelf or bedside table after playtime, while the phoenix toy comes with a brick-built stand Medieval Dragon gift forkids – 3in1 toy provides an immersive build-and-play experience for fans of mythical animals and can be given as a birthday gift A fun way to build – Let the LEGO® Builder app guide kids on an intuitive creative adventure as they save sets, track progress and zoom in and rotate models in 3D while they build LEGO® Creator toys – Every 3in1 set lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and houses Measurements – This 715-piece LEGO® animal set features a dragon toy measuring over 5 in. (13 cm) high, 15.5 in. (39 cm) long and 20.5 in. (52 cm) wide",Available now,https://www.lego.com/cdn/cs/set/assets/blt7ad1e67d93d41778/31161_Prod_en-gb.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31145,lego,Red Dragon,lego,,8.99,,https://www.lego.com/en-gb/product/red-dragon-31145,"{'age': '6+', 'pieces': 149, 'points': 72, 'items': '31145'}",,"Creative kids aged 6+ can travel to a magical land for fun-filled stories with this 3in1 Red Dragon (31145) animal toy building set. It features a friendly dragon toy, which has big eyes and posable arms, hands, wings, legs, feet, head and mouth, so kids can choose how to use it for playtime adventures and display afterwards. This LEGO® Creator set gives kids a world of endless play possibilities with 3 different animal toys to build using the same set of bricks. They can build a posable dragon toy, rebuild it into a phoenix toy with colourful feathers, turn it into a fish toy with posable fins or create their own LEGO animal. LEGO Creator 3in1 toys make great gifts for kids with 3 different models to create in every box, which kids will be excited to build, rebuild and build again. 3in1 sets keep them happy for countless hours and offer a range of models that appeal to their biggest passions, including superfast vehicles, amazing animals and detailed city scenes. 3 magical animal toys in 1 set – Boys and girls aged 6+ can build and rebuild 3 different colorful models with the same set of bricks in this LEGO® Creator Red Dragon toy set Endless play possibilities – Kids can enjoy fun stories with 3 different animal toys: flying with a dragon, more sky-high adventures with a phoenix model and swimming with a fish toy Posable animal figures – Each model has posable body parts: the dragon can move its arms, hands, wings, legs, feet, head and mouth, the phoenix can move its wings and the fish can move its fins Display models – All 3 LEGO® animal models can stand alone to be displayed by kids in their bedrooms after playtime Gift for kids – This 3in1 toy provides a fun build-and-play experience for little builders and can be given as an unexpected treat or a Chinese New Year gift More 3in1 fun – Expand the 3in1 fun with other sets (sold separately) from the LEGO® Creator range, including amazing animals, cool vehicles and detailed city scenes LEGO® Creator toys – Every 3in1 set lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and detailed city scenes Build and play – This 149-piece LEGO® building set features a buildable red dragon toy standing over 4.5 in. (12 cm) high",Available now,https://www.lego.com/cdn/cs/set/assets/bltdbd734e02935b68b/31145.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31174,lego,Retro Telephone,lego,,24.99,,https://www.lego.com/en-gb/product/retro-telephone-31174,"{'age': '8+', 'pieces': 383, 'points': 200, 'items': '31174'}",,"Nostalgic adults and creative kids aged 8 and up can go back in time with this stylish LEGO® Creator 3in1 Retro Telephone (31174) building set. It features a cool retro phone toy from the 1960s with a liftable receiver, a flexible cord, a rotary dial and a spring function for when callers hang up. The retro decor set also comes with a brick-built pencil and customizable sticky notepad with a choice of 3 tiles featuring different messages.
This impressive LEGO set offers 3 different building options with the same set of bricks: a retro phone toy from the 1960s, a toy phone from the 1980s sitting on a charging base or 2 cool phones from the 2000s.
LEGO Creator 3in1 sets make great gifts for kids and feature 3 different building options in every box. These 3in1 rebuildable toy sets let them enjoy imaginative play and offer an impressive range that appeals to their biggest passions. Models cannot be built simultaneously. Set contains 383 pieces. 3 retro phone playset building options in 1 box – The LEGO® Creator 3in1 Retro Telephone lets kids aged 8 and up build and rebuild 3 different retro-style model sets with the same bricks Nostalgia toys for fun playtimes – Kids can play out stories with 3 different model sets: a 1960s rotary phone, a 1980s phone on a charging base or 2 phones from the 2000s Packed with features – The 1960s toy phone has a liftable receiver, a moving rotary dial and a spring function for when the caller hangsup, plus a brick-built pencil and customizable sticky notepad Retro-style display models – Each vintage toy phone (note that models cannot be built simultaneously) makes a colorful decor item for bedroom display Retro gifts for kids – This 3in1 toy provides a great build-and-play experience for both kids and adult model collectors with a passion for retro-style models More 3in1 fun – Expand kids’ playful stories with other sets (sold separately) from the LEGO® Creator 3in1 range LEGO® Creator toys – Every 3in1 set lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and houses Measurements – A 383-piece rebuildable nostalgic toy set featuring a 1960s rotary phone toy that measures over 3.5 in. (7 cm) high, 6 in. (15 cm) wide and 4 in. (11 cm) deep","Pre-order this item today, it will ship from 1 August 2025",https://www.lego.com/cdn/cs/set/assets/blt405411348a5c6538/31174_Prod.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31109,lego,Pirate Ship,lego,,114.99,,https://www.lego.com/en-gb/product/pirate-ship-31109,"{'age': '9+', 'pieces': 1264, 'points': 920, 'items': '31109'}",,"The high seas are calling! Swashbuckling adventures await pirate fans in the LEGO® Creator 3in1 Pirate Ship (31109) toy. This awesome, detailed set features a pirate ship with moving sails, cannons and a cabin with opening roof and sides, 3 minifigures, buildable figures including a shark and a parrot.  This set gives 3 options for building: A LEGO® Creator 3in1 Pirate Ship (31109), Pirates’ Inn or Skull Island, to play solo or combine with other sets.
 The high seas are calling! The pirate ship measures over 14” (37cm) high, 18” (46cm) long and 7” (19cm) wide, meaning this thrilling toy is full of awesome details and big enough for serious solo and group play fun.
 Sturdy, fun, powerful – and full of details kids will love to discover.
 All LEGO® Sets are rigorously tested to satisfy child-safety standards",Available now,https://www.lego.com/cdn/cs/set/assets/blt3159a04aea0b5c6d/31109_alt.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31164,lego,Space Robot,lego,,19.99,,https://www.lego.com/en-gb/product/space-robot-31164,"{'age': '8+', 'pieces': 281, 'points': 160, 'items': '31164'}",,"Boys and girls aged 8 plus play out stories among the stars with this LEGO® Creator 3in1 Space Robot (31164) science playset. This robot toy for kids is set on moving tracks and features a jetpack, a body and head that can spin around, posable arms and fingers, a balloon, and a light brick that illuminates its chest. LEGO fans build and rebuild 3 different action-packed space playsets with the same bricks: a robot toy on moving tracks; a posable space dog figure with a bone and a flying disc; or a space rocket. All 3 models are cool space-themed gifts for play and display and illuminate when kids press down on a light brick (batteries included). LEGO Creator 3in1 sets make great gifts for kids with 3 different models to rebuild in every box. These 3in1 transforming toy sets boost imaginative play and offer an impressive range that appeals to their biggest passions, including supercool vehicles, amazing animals and detailed houses. Please note that models cannot be built simultaneously. 3 space toy building options in 1 box – LEGO® Creator 3in1 Space Robot science playset lets boys and girls aged 8 and up build and rebuild 3 different toys using the same bricks Multiple play possibilities – Kids can stage intergalactic adventures with 3 different playsets (models cannot be built simultaneously): a Space Robot toy, a space dog figure and a space rocket Posable space figures – The robot toy has posable arms and fingers and a head and body that can spin around, while the space dog has a rotating head and 4 posable legs Illuminated models – All 3 LEGO® space models light up when kids press down on a special light brick (batteries included) Robot gift – 3in1 toy provides a fun build-and-play experience for space fans and can be given as a birthday gift for hours of imaginative play More 3in1 fun – Expand kids’ adventures with other sets (sold separately) from the LEGO® Creator 3in1 range LEGO® Creator toys – Every 3in1 set lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and houses Measurements – This 281-piece space playset features a buildable LEGO® robot standing over 5 in. (13 cm) tall",Available now,https://www.lego.com/cdn/cs/set/assets/blte94ce6b780293466/31164_WEB_PRI_NOBG_en-gb.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31058,lego,Mighty Dinosaurs,lego,,12.99,,https://www.lego.com/en-gb/product/mighty-dinosaurs-31058,"{'age': '7-12', 'pieces': 174, 'points': 104, 'items': '31058'}",,"Have fun with the awesome T. rex, featuring a dark-green and beige color scheme, bright orange eyes, posable joints and head, large claws and an opening mouth with pointed teeth. Also includes the dinosaur’s prey in the form of a buildable rib cage. Rebuild this 3-in-1 LEGO® Creator Mighty Dinosaurs model to create a Triceratops or a Pterodactyl.                                                                                                                                                         This set includes over 170 pieces and offers an age-appropriate build and play experience for ages 7-12.
 Rebuild to create other Mighty Dinosaurs.
 T. rex measures over 4” (11cm) tall.
 Triceratops measures over 3” (9cm) tall.
 Pterodactyl measures over 1” (4cm) high, 7” (18cm) long and 9” (25cm) wide.",Available now,https://www.lego.com/cdn/cs/set/assets/blteba967f736f12e9e/31058_alt2.jpg?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31162,lego,Cute Bunny,lego,,17.99,,https://www.lego.com/en-gb/product/cute-bunny-31162,"{'age': '8+', 'pieces': 326, 'points': 144, 'items': '31162'}",,"Let animal-loving kids aged 8 and up enjoy fun adventures with this LEGO® Creator 3in1 Cute Bunny (31162) building set. The animal playset features a bunny toy for kids with a posable head, ears, forelegs and hind legs, who can stand on either 2 or 4 legs, and comes with a sunflower and a carrot. Girls and boys can build 3 different LEGO animal playsets with the same bricks: a posable Cute Bunny figure with a sunflower and a carrot, a posable llama toy with a patch of green grass and half a carrot, and a seal figure with a sheet of ice and a fish. All 3 scenes make a great gift for kids for imaginative play and display. LEGO Creator 3in1 sets inspire kids’ imaginations with 3 different building options in every box. They will be excited to build, rebuild and build again. Build Together with friends and family – the LEGO Builder app offers a fun and collaborative experience when building this set. Please note that models cannot be built simultaneously. 3 rebuildable animal playsets for kids in 1 box – LEGO® Creator Cute Bunny lets girls and boys aged 8 and up build and rebuild 3 different animal figures using the same bricks Endless animal play options – Kids can choose exciting adventures with 3 different nature toys (models cannot be built simultaneously): a Cute Bunny toy, a llama toy and a seal figure Posable animal figures – The Cute Bunny toy can move its head, ears, forelegs and hind legs; the llama toy can move its ears, head, tail and feet; and the seal toy can move its head, neck and flippers Accessories for play and display – The Cute Bunny toy has a sunflower and carrot; the llama toy has a patch of grass and the top of a carrot; and the seal toy has a sheet of ice anda fish Bunny gift for kids – 3in1 toy provides a fun build-and-play experience for little builders and can be given as a birthday or holiday gift Build Together with friends and family – The LEGO® Builder app offers a fun and collaborative experience where you can share the fun of LEGO building LEGO® Creator toys – Every 3in1 set lets kids build 3 different models inspired by their biggest passions, including animals, vehicles and houses Measurements – This 326-piece LEGO® set features a buildable Cute Bunny toy standing over 7.5 in. (19 cm) tall",Available now,https://www.lego.com/cdn/cs/set/assets/bltf2f4e3811b6b352a/31162_Prod_en-gb.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31150,lego,Wild Safari Animals,lego,,59.99,,https://www.lego.com/en-gb/product/wild-safari-animals-31150,"{'age': '9+', 'pieces': 780, 'points': 480, 'items': '31150'}",,"Girls and boys aged 9+ can go on an amazing safari with this LEGO® Creator Wild Safari Animals (31150) toy building set. Kids can enjoy imaginative play with these animal toys, including a giraffe toy with posable legs, long neck, tail and ears, standing next to a small brick-built tree and a flamingo toy. All 3 models make for attractive display items once playtime is over. This LEGO set offers kids a world of play possibilities with 3 different animal toys to build using the same bricks. They can build a posable giraffe toy with a tree and a flamingo, rebuild it into 2 posable gazelle toys, a mother with her calf, plus 2 bushes, or turn it into a lion toy with a tree and a butterfly. LEGO Creator 3in1 toys make great gifts for kids with 3 different models to create in every box! Kids will be excited to build, rebuild and build again. 3in1 sets offer a range of models that appeal to kids’ biggest passions, including superfast vehicles, amazing animals and detailed city scenes. 3 safari animals in 1 set including a lion toy – Girls and boys aged 9+ can build and rebuild 3 different models using the same bricks in this LEGO® Creator Wild Safari Animals 3in1 set Safari animal playset with endless play options – Kids canenjoy fun stories with 3 different sets: a giraffe toy with a flamingo toy, 2 gazelle toys and a lion toy with a tree and a butterfly Posable animal figures – The giraffe toy can move its legs, long neck, tail and ears, the 2 gazelle toys can move their legs, neck and ears, and the lion toy can move its legs, tail and paws Display models – All 3 LEGO® animal models can stand alone to be displayed by kids on a shelf or bedside table after they have finished their safari role-play adventures Nature gifts for kids – 3in1 toy provides a fun build-and-play experience for little builders and can be given as a creative birthday or holiday gift A fun way to build – Let the LEGO® Builder app guide kids on an intuitive creative adventure as they save sets, track progress and zoom in and rotate models in 3D while they build LEGO® Creator toys – Every 3in1 set lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and detailed city scenes Build and play – This 780-piece LEGO® building set features a buildable and posable giraffe toy standing over 14.5 in. (30 cm) high",Available now,https://www.lego.com/cdn/cs/set/assets/bltefc5d020f9daef5b/31150.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31158,lego,Sea Animals,lego,,24.99,,https://www.lego.com/en-gb/product/sea-animals-31158,"{'age': '8+', 'pieces': 421, 'points': 200, 'items': '31158'}",,"Boys and girls aged 8+ can build, play with and display this colorful LEGO® Creator Sea Animals (31158) 3in1 building set. It features 2 fish, a turtle, a jellyfish and a seahorse toy displayed on transparent rods as part of a seafloor stand adorned with sea plants, plus a red crab figure. The sea creature toys can swap positions on the stand, which can be straightened or angled. LEGO fans can choose from 3 different buildable underwater scenes with this 3in1 toy playset. They can build a collection of 6 sea animals with a seafloor stand, rebuild it into an octopus and squid next to a bubbling piece of volcanic rock, or 2 fish gliding around colorful sea plants. LEGO Creator 3in1 toys make great gifts for kids, with 3 different models tocreate in every box. Kids will be excited to build, rebuild and build again. The same set can be purchased 3 times so kids can enjoy bigger adventures and connect and play with all 3 models at the same time. 3 sea creature toys in 1 set – Boys and girls aged 8+ can build and rebuild 3 colorful underwater scenes with the same set of bricks in this LEGO® Creator Sea Animals 3in1 toy playset Endless play possibilities – Kids can enjoy fun stories with3 different playsets: the first build includes 6 sea animal figures, which can be rebuilt into an octopus and squid or 2 colorful fish Model display stands – All 3 LEGO® toy fish come with their own seafloor stands decorated with sea plants, and manyof the sea animals are displayed on transparent rods Design a LEGO® fish scene – Kids can get creative and swap the positions of the toy fish on their transparent rods and change the seafloor stand from straight to angled Gift for kids – This 3in1 toy provides a fun build-and-play experience for little sea adventurers and can be given as a birthday or holiday gift to kids who enjoy role play More 3in1 fun – Expand the 3in1 fun with other sets (sold separately) from the LEGO® Creator range LEGO® Creator toys – Each 3in1 set lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and detailed city scenes Measurements – This 421-piece LEGO® building set features a buildable collection of sea creature toys measuring over 7 in. (17 cm) high, 10 in. (26 cm) wide and 4.5 in. (12 cm) deep",Available now,https://www.lego.com/cdn/cs/set/assets/blt6d6f68bdc61e7107/31158.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31153,lego,Modern House,lego,,89.99,,https://www.lego.com/en-gb/product/modern-house-31153,"{'age': '9+', 'pieces': 939, 'points': 720, 'items': '31153'}",,"Boys and girls aged 9+ can explore 3 different LEGO® toy houses with this fun-filled Modern House (31153) playset. The luxurious 2-story beach house sits in the shade of 2 palm trees and has a kitchen, living room, reading room, bedroom, shower room, balcony and modern furnishings including an armchair and chandelier. There is also a swimming pool for kids to role-play fun stories. This LEGO building set for kids offers a world of exciting play possibilities with 3 different house models to build using the same set of bricks. Kids can create a Modern House, rebuild it into a stylish 3-story city building with a hot tub room and rooftop terrace or turn it into a forest cabin. The Modern House and 3-story city building provide access to the rooms from the back, while the forest cabin has an opening roof. The house playset comes with 2 minifigures, and LEGO fans can swap their outfits. Each of the 3 models can be created with the help of the LEGO Builder app for a fun digital experience. 3 toy houses in 1 set for kids – LEGO® Creator Modern House playset lets boys and girls aged 9+ build and rebuild 3 different detailed model houses using the same set of bricks Endless play possibilities – Kids can role-play stories at 3 different toy houses: a modern house at the beach, a stylish 3-story city building with a roof terrace and a forest cabin 2 minifigures – The model house kit comes with 2 minifigure characters whose outfits can be swapped Display models – All 3 LEGO® modelhouses can stand alone and be displayed by kids on a bedroom shelf or bedside table Gifts for LEGO® fans – This LEGO Creator 3in1 set can be given as a gift for kids who love building detailed houses before staging fun-filled stories More 3in1 fun – Expand the 3in1 fun with other sets (sold separately) from the LEGO® Creator range, including vehicles, animals and astronauts LEGO® Creator toys – Every 3in1 set lets kids enjoy countless hours of fun as they build 3 different models using the same set of bricks Measurements – 939-piece LEGO® building set features a Modern House measuring over 8 in. (20 cm) high, 12.5 in. (32 cm) wide and 7 in. (18 cm) deep",Available now,https://www.lego.com/cdn/cs/set/assets/bltbabf75a734d0788d/31153.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31152,lego,Space Astronaut,lego,,44.99,,https://www.lego.com/en-gb/product/space-astronaut-31152,"{'age': '9+', 'pieces': 647, 'points': 360, 'items': '31152'}",,"LEGO® fans aged 9+ can blast into space to explore new planets by recreating space adventures with this LEGO Creator Space Astronaut (31152) building toy. The astronaut figure includes a detachable jet propulsion backpack, posable legs, feet, arms and fingers and a golden opening visor with a seat inside for a minifigure (not included). Boys and girls can build 3 different space playsets: a posable space astronaut, a futuristic space dog with posable legs and tail, or a space viper jet with a se at for a minifigure (not included) to pilot it. All 3 models make great space-themed creative gifts and come with stands for display. LEGO Creator 3in1 toys make great gifts for kids with 3 different models to create in every box. Kids will be excited to build, rebuild and build again. 3in1 sets keep them happy for countless hours and offer a range of models that appeal to their biggest passions, including superfast vehicles, amazing animals and detailed city scenes. 3 LEGO® space toys in 1 box – Boys and girls aged 9+ who love space can build and rebuild 3 different sets using the same set of bricks with this LEGO Creator Space Astronaut toy Endless space play possibilities – Kids can play out daring stories among the stars with 3 different space playsets: an astronaut figure, a space dog and a space viper jet Posable space figures – The astronaut toy has posable legs, feet, arms and fingers, and the space dog has a posable tail and legs so kids can choose how to position them Display models – All 3 LEGO® space models come with brick-built stands so kids can display them in their bedrooms after enjoying playtime adventures Space-themed birthday gift – This 3in1 toy provides a fun build-and-play experience and can be given as birthday gift to inspire countless hours of role-play action A fun way to build – The LEGO® Builder app takes kids on an intuitive building adventure, letting them save sets, track progress and zoom in on and rotate models in 3D while they build LEGO® Creator toys – Every 3in1 set lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and detailed city scenes Build and play – This 647-piece LEGO® set featuresa buildable astronaut toy standing over 10.5 in. (27 cm) tall",Available now,https://www.lego.com/cdn/cs/set/assets/blt2ab62c2c368f72f6/31152.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31129,lego,Majestic Tiger,lego,,44.99,,https://www.lego.com/en-gb/product/majestic-tiger-31129,"{'age': '9+', 'pieces': 755, 'points': 360, 'items': '31129'}",,"Passionate animal fans aged 9+ will love to play out fun stories with this brilliant LEGO® Creator 3in1 Majestic Tiger (31129).  
At least 3 different build-and-play experiences are available to kids with this fantastic 3in1 toy set. They can build a posable tiger with a red bird, rebuild it into a posable red panda with bamboo and a bonsai tree, turn it into a koi fish with moving tail and fins and water lilies, or delve into their imaginations to create another animal.  Display model – Measuring over 5 in. (14 cm) high, 12 in. (33 cm) long and 2 in. (7 cm) wide, the Majestic Tiger is a great size for kids to show off in their bedroom
 All LEGO® Sets are rigorously tested to satisfy child-safety standards",Available now,https://www.lego.com/cdn/cs/set/assets/blt96a42a3282aef3e0/31129.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31137,lego,Adorable Dogs,lego,,24.99,,https://www.lego.com/en-gb/product/adorable-dogs-31137,"{'age': '7+', 'pieces': 475, 'points': 200, 'items': '31137'}",,"Dog-lovers and kids aged 7+ can enjoy fun playtimes with a selection of cute breeds in this LEGO® Creator 3in1 Adorable Dogs (31137) building set. It features a beagle, a poodle and a Labrador with posable heads, tails and ears, plus accessories including a food bowl, brush, toy rabbit, ball and dog-walking leash to add extra fun to kids’ make-believe stories. Gift idea for dog-lovers 
The canine action never has to end with 3 collections of dogs to build in this brilliant LEGO Creator 3in1 playset. Kids can build a beagle, a poodle and a Labrador, rebuild them into a miniature schnauzer and a pug, or transform them into a husky and a long-haired dachshund. LEGO Builder app 
Download the LEGO Builder app and step into a new world of building fun where kids can zoom in and rotate models in 3D, save sets and track their progress. 3in1 building set – Kids can create 3 different groups of dogs with this fantastic LEGO® Creator 3in1 Adorable Dogs (31137) playset A range of dog toys – Dog-lovers can build and play with 3 different groups: a beagle, a poodle and a Labrador; a miniature schnauzer and a pug; or a husky and a long-haired dachshund Posable toys – All of the dogs in the 3 sets have a posable head, tail and ears and can fold their legs and paws to either sit or stretch out Fun accessories – All 3 groups of dogs come with accessories such as a food bowl, rubber bone, ball, hairbrush, toy rabbit or dog-walking leash A simple build – This 475-piece dog toy set lets kids aged 7+ experience build-and-play fun and is a gift idea for any occasion for passionate dog-lovers Play and display – Measuring over 3 in. (8 cm) high, 5.5 in. (14 cm) long and 1.5 in. (5 cm) wide, the beagle model is a portable size for dog fans to take on their travels or proudly display at home More 3in1 fun – Look out for others in the LEGO® Creator 3in1 range, including the Vintage Motorcycle (31135), Exotic Parrot (31136) and Beach Camper Van (31138) playsets A helping hand – Discover intuitive building instructions in the LEGO® Builder app where kids can zoom in and rotate models in 3D, track progress and save sets as they develop new skills High quality – For more than 6 decades, LEGO® bricks have been made to ensure they pull apart consistently every time Safety assurance – LEGO® building bricks meet stringent global safety standards",Available now,https://www.lego.com/cdn/cs/set/assets/blt025d98ca4ecaba6f/31137.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
31142,lego,Space Roller Coaster,lego,,94.99,,https://www.lego.com/en-gb/product/space-roller-coaster-31142,"{'age': '9+', 'pieces': 874, 'points': 760, 'items': '31142'}",,"Space fans   can enjoy an exhilarating trip to an amusement park with this highly detailed LEGO® Creator 3in1 Space Roller Coaster (31142). The playset includes a winding roller coaster track featuring 3 moving carts for fun rides, which zoom past objects in the solar system, like a decorative space rocket, models of Saturn and Earth, a moon base and a shooting star. There is also a cool meteor with a light brick that can be illuminated, plus 5 minifigures. Out-of-this-world space toys for kids 
The perfect space-themed gift, kids can choose between 3 different amusement park rides to build in this unique LEGO Creator 3in1 construction set. They can create the Space Roller Coaster, then rebuild it into a drop tower with an elevator or a spinning space carousel. Each set includes a light brick feature that illuminates when activated. A digital experience for LEGO builders 
Let the   guide your child on an easy and intuitive building adventure. They can zoom in and rotate models in 3D, save sets and track their progress. 3in1 toy – Kids can enjoy fun in space with this LEGO® Creator 3in1 Space Roller Coaster (31142) playset, featuring 3 models to build and rebuild in 1 box 3 different rides – Space fans can build 3 different amusement park rides: a Space Roller Coaster, a drop tower and a carousel Fast-paced intergalactic adventure – The roller coaster has a winding track where 3 carts can zoom around surrounded by planets, shooting stars and meteors Plummeting and spinning action – The drop tower has an elevator that goes up to the top before falling to the ground, while the carousel has a mini space rocket and space shuttle that quickly rotate 5 minifigures – The building set includes an astronaut, a dad and 2 children, a scientist, plus a baby astronaut. Kids can swap the characters’ outfits to create fun new looks A rewarding build – This 874-piece playset gives kids aged 9+ a fun building experience and can be given as a holiday or birthday gift to fans of science and technology Display item – Measuring over 10.5 in. (27 cm) high, 10.5 in. (27 cm) wide and 22 in. (55 cm) deep, the Space Roller Coaster can be displayed in kids’ bedrooms Interactive digital building – Using the LEGO® Builder app, little builders can zoom, rotate and visualize a digital version of their model on their smartphones and tablets Premium quality – For more than 6 decades, LEGO® bricks have been made to ensure they connect consistently every time Safety assurance – LEGO® building bricks meet stringent global safety standards",Available now,https://www.lego.com/cdn/cs/set/assets/blte2213300ad453a44/31142.png?format=webply&fit=bounds&quality=70&width=528&height=528&dpr=1.5
